age,gender,sleep_hours,screen_time_hours,distance_travelled_km,places_visited,exercise_minutes,work_hours,social_score,caffeine_mg,step_count,study_hours,phone_usage_type,screen_to_sleep_ratio,movement_intensity,stress_score,stress_level,random_noise_feature
19,Female,7.8,5.5,9.7,5,84,9,2,106,11383,1.7,social,0.705,1.94,35.5,low,667.9479
18,Female,8.5,8.6,6.0,6,43,10,4,134,5710,0.1,gaming,1.012,1.0,76.4,high,598.2181
22,Male,6.7,3.5,0.7,2,12,9,4,104,2889,2.5,mixed,0.522,0.35,69.9,medium,717.4379
42,Male,6.3,7.8,9.6,4,39,4,4,342,9873,2.3,gaming,1.238,2.4,46.5,medium,529.4912
19,Male,5.7,8.5,5.9,6,6,9,7,67,11131,2.0,gaming,1.491,0.983,61.9,medium,810.3768
53,Male,5.8,7.5,6.6,6,13,4,7,331,1724,3.1,study,1.293,1.1,53.8,medium,819.7707
46,Female,5.5,3.3,4.5,2,28,4,1,84,10361,2.6,social,0.6,2.25,56.9,medium,770.6814
31,Male,5.3,1.5,4.3,6,6,7,8,352,7833,1.1,mixed,0.283,0.717,64.9,medium,681.4879
19,Female,5.8,2.1,9.7,6,33,4,5,283,7622,1.9,mixed,0.362,1.617,43.6,medium,211.2183
24,Male,,3.7,7.4,2,34,8,3,356,5450,0.8,mixed,0.607,3.7,46.1,medium,978.2504
35,Female,6.8,2.1,8.5,4,75,5,1,63,2764,2.3,gaming,0.309,2.125,36.6,low,24.8332
53,Female,7.5,8.7,4.5,6,3,8,7,227,4737,1.7,gaming,1.16,0.75,55.6,medium,513.0814
44,Female,7.6,9.0,2.9,5,59,10,6,53,1833,1.6,study,1.184,0.58,57.6,medium,628.1413
19,Male,7.2,5.4,9.7,6,84,5,4,72,8050,1.8,social,0.75,1.617,30.5,low,725.59
39,Female,4.6,5.6,9.5,4,61,5,1,231,5824,0.5,social,1.217,2.375,51.2,medium,387.4131
19,Male,6.6,5.8,11.4,1,54,10,7,225,6774,5.0,mixed,0.879,11.4,36.9,low,979.0832
41,Other,7.1,9.5,9.4,5,20,7,3,307,10347,4.8,study,1.338,1.88,70.5,high,405.824
50,Female,6.3,1.7,3.5,6,62,4,7,74,11170,0.2,mixed,0.27,0.583,40.3,medium,591.2008
21,Female,8.8,4.7,5.9,2,12,7,8,61,1864,0.0,social,0.534,2.95,43.5,medium,38.026
41,Male,8.6,6.9,3.0,7,39,7,8,378,4630,1.3,social,0.802,0.429,45.8,medium,517.6143
25,Male,5.9,4.7,10.2,7,38,10,8,333,6121,0.5,social,0.797,1.457,44.4,medium,789.8001
32,Female,5.0,6.6,3.4,2,61,10,8,356,10114,0.1,social,1.32,1.7,70.9,high,123.6119
47,Male,7.5,10.0,3.3,5,28,9,2,224,6296,3.0,gaming,1.333,0.66,67.3,medium,941.5597
29,Male,7.7,1.4,11.2,4,23,5,3,13,8696,3.7,study,0.182,2.8,40.7,medium,978.1338
41,Female,7.7,2.0,8.5,6,33,10,2,340,9062,2.3,mixed,0.26,1.417,49.2,medium,768.73
38,Male,5.3,8.0,2.8,2,44,10,9,379,10138,3.2,social,1.509,1.4,82.8,high,413.5397
35,Male,8.5,,8.9,2,13,4,1,276,6196,0.5,social,0.553,4.45,46.9,medium,633.5541
41,Male,7.4,1.5,5.0,1,7,6,1,35,10238,3.6,study,0.203,5.0,51.6,medium,289.8781
38,Male,5.1,2.5,4.4,6,37,5,1,11,8572,0.6,gaming,0.49,0.733,58.2,medium,888.6238
42,Female,7.9,7.9,,2,28,10,4,8,10927,0.5,gaming,1.0,2.85,69.2,medium,279.9881
47,Female,4.7,3.6,9.9,4,3,7,8,357,3836,2.9,mixed,0.766,2.475,51.3,medium,218.3033
29,Male,4.7,,4.9,6,80,10,1,288,3832,3.7,study,1.191,0.817,86.6,high,412.611
29,Male,5.3,2.4,4.1,6,15,8,5,118,6169,0.4,mixed,0.453,0.683,73.0,high,749.0439
47,Other,8.0,6.0,4.8,2,64,10,6,210,3287,1.8,social,0.75,2.4,44.0,medium,60.2405
41,Female,8.2,2.7,6.3,2,4,6,8,133,10746,1.1,mixed,0.329,3.15,43.0,medium,220.6456
34,Female,,1.4,5.7,3,57,7,4,350,9002,0.2,mixed,0.292,1.9,52.1,medium,22.4453
46,Male,8.9,4.0,4.3,1,20,6,1,258,10200,4.5,study,0.449,4.3,51.5,medium,749.7807
29,Female,5.0,,1.5,1,20,6,1,363,6219,4.7,study,0.42,1.5,63.6,medium,715.2954
50,Female,4.9,2.5,0.6,6,62,10,8,359,8620,2.9,mixed,0.51,0.1,54.1,medium,1.108
41,Female,8.5,8.7,2.6,5,0,10,3,200,2845,2.7,social,1.024,0.52,67.4,medium,461.5929
34,Male,5.6,4.0,1.0,6,75,4,9,208,1734,1.2,mixed,0.714,0.167,41.5,medium,170.2473
32,Female,6.4,1.3,10.3,4,60,6,3,385,4509,4.2,study,0.203,2.575,35.8,low,120.293
31,Male,6.8,1.6,6.9,5,4,9,2,41,8663,3.3,study,0.235,1.38,51.3,medium,361.7872
33,Female,7.5,3.7,5.3,2,5,7,2,5,5600,3.6,study,0.493,2.65,50.2,medium,251.2882
18,Male,7.7,3.4,6.7,2,49,8,6,23,8233,3.9,study,0.442,3.35,38.4,low,407.5143
35,Male,7.3,7.2,4.8,3,27,10,7,61,4405,3.7,study,0.986,1.6,73.5,high,881.2981
35,Male,6.9,6.4,6.3,5,25,6,2,169,8181,2.5,social,0.928,1.26,48.6,medium,328.4822
29,Male,12.5,9.8,6.2,4,15,9,1,173,4506,1.4,gaming,1.4,1.55,78.2,high,682.4541
45,Female,6.6,5.3,3.4,1,72,9,7,109,5218,0.8,social,0.803,3.4,40.3,medium,766.1507
23,Other,7.8,5.4,9.3,7,9,6,3,151,2616,0.9,social,0.692,1.329,44.4,medium,516.1915
44,Other,5.4,5.2,11.9,6,79,4,7,281,4369,0.4,mixed,0.963,1.983,33.5,low,909.0451
52,Male,5.5,5.3,9.9,2,24,5,3,256,7722,1.4,social,0.964,4.95,49.1,medium,945.7432
43,Female,7.8,9.4,1.5,7,78,6,5,265,5624,4.1,study,1.205,0.214,50.6,medium,993.1105
53,Male,8.5,2.2,5.9,2,2,8,2,304,7750,2.4,mixed,0.259,2.95,49.5,medium,507.7119
25,Male,8.7,2.1,7.6,4,15,8,5,297,11841,2.6,mixed,0.241,1.9,44.5,medium,606.1465
18,Male,4.9,4.5,8.5,4,27,5,2,182,11158,4.1,study,0.918,2.125,69.3,medium,605.1244
37,Female,6.2,4.4,6.0,7,85,8,4,43,3756,4.2,mixed,0.71,0.857,36.9,low,926.7305
23,Female,8.7,,4.9,4,58,10,7,393,2178,3.2,study,0.736,1.225,45.4,medium,438.6603
50,Female,8.2,8.5,10.8,2,8,5,4,317,5193,4.0,study,1.037,5.4,50.4,medium,980.8835
50,Female,5.4,3.7,0.6,5,55,10,1,103,5794,0.8,mixed,0.685,0.12,60.5,medium,922.1455
36,Female,6.9,4.0,1.2,1,47,9,4,336,4087,4.1,study,0.58,1.2,48.2,medium,601.8418
54,Female,7.0,4.5,8.5,4,32,8,2,394,11437,3.0,mixed,0.643,2.125,43.3,medium,854.8592
42,Male,7.6,6.5,0.7,3,89,7,8,194,10413,2.7,social,0.855,0.233,35.4,low,503.0457
52,Male,4.9,5.4,4.1,6,43,5,4,289,3788,0.9,social,1.102,0.683,77.2,high,716.0509
36,Female,7.2,5.3,11.6,3,31,10,7,146,2993,5.0,study,0.736,3.867,40.8,medium,116.5606
43,Female,6.4,6.7,7.1,4,80,8,7,185,11630,2.1,social,1.047,1.775,34.5,low,162.5574
38,Female,7.1,6.6,2.0,5,40,9,4,110,5622,2.2,social,0.93,0.4,51.6,medium,820.3998
30,Male,5.0,8.0,2.2,3,20,8,2,319,1721,4.0,study,1.6,0.733,69.6,medium,480.3838
18,Male,7.4,4.6,5.7,2,21,6,5,357,4831,4.0,study,0.622,2.85,44.0,medium,898.6943
39,Male,6.6,1.3,3.4,1,37,4,8,273,4811,3.9,study,0.197,3.4,42.6,medium,862.3431
28,Male,8.5,8.7,7.1,2,62,6,4,218,7590,2.3,gaming,1.024,3.55,47.1,medium,843.3752
50,Male,,2.0,8.4,2,2,10,3,162,8008,0.9,mixed,0.351,4.2,69.1,medium,38.6596
34,Female,7.8,1.8,5.2,6,67,7,5,124,4421,2.3,mixed,0.231,0.867,38.0,low,795.0377
19,Male,6.0,3.6,7.5,2,41,4,6,234,9989,1.2,mixed,0.6,3.75,42.4,medium,482.9906
43,Male,7.0,9.1,11.4,6,80,7,9,97,8254,3.7,study,1.3,1.9,48.7,medium,157.7541
31,Male,6.3,5.5,5.1,5,78,9,3,135,2264,3.9,study,0.873,1.02,42.5,medium,923.9584
42,Female,8.4,3.4,3.6,4,43,10,6,237,2517,1.0,social,0.405,0.9,49.2,medium,233.2115
19,Female,6.8,7.0,11.6,2,20,7,3,399,11474,4.9,study,1.029,5.8,44.3,medium,995.4665
50,Female,7.6,2.8,8.0,4,82,6,1,279,11578,3.0,mixed,0.368,2.0,35.9,low,509.8084
35,Male,7.8,,9.0,1,80,9,2,57,11273,0.1,social,0.744,9.0,42.4,medium,658.3843
26,Male,5.6,1.5,4.4,1,29,10,9,339,6553,3.0,mixed,0.268,4.4,71.7,high,547.4673
51,Male,,4.6,6.5,3,39,8,8,327,3224,0.3,social,0.852,2.167,46.2,medium,240.6508
52,Female,5.3,3.2,4.6,6,18,8,8,342,3073,0.4,mixed,0.604,0.767,81.1,high,97.0474
40,Female,8.0,,4.3,1,72,10,3,385,3673,1.6,social,0.775,4.3,46.9,medium,762.4187
18,Female,5.6,6.1,11.2,2,5,9,7,331,9260,1.3,gaming,1.089,5.6,47.8,medium,11.3131
29,Female,,7.2,6.8,5,42,4,1,210,2221,4.5,study,1.22,1.36,69.9,medium,134.8217
47,Male,7.5,3.4,,3,43,9,3,159,6452,2.2,mixed,0.453,0.8,50.0,medium,957.6046
44,Female,6.4,4.1,8.8,2,58,8,7,269,2537,3.4,study,0.641,4.4,30.8,low,168.4188
45,Male,7.8,6.7,6.8,4,28,10,3,54,8812,3.2,study,0.859,1.7,53.5,medium,460.8241
44,Male,7.9,5.7,5.7,5,42,6,3,56,3342,3.5,study,0.722,1.14,43.9,medium,635.8763
18,Female,6.1,,2.7,5,43,6,4,2,8125,2.3,social,1.098,0.54,51.2,medium,53.7929
53,Male,6.4,7.2,6.4,7,69,4,6,24,3923,2.6,gaming,1.125,0.914,40.1,medium,788.437
53,Male,6.7,4.0,,2,89,10,1,304,11679,0.2,mixed,0.597,3.6,41.6,medium,770.5857
42,Female,8.2,6.6,4.4,1,13,7,3,375,7279,2.2,social,0.805,4.4,68.6,medium,980.4833
50,Male,8.3,2.4,1.2,1,29,6,3,281,3132,3.7,study,0.289,1.2,49.5,medium,239.7819
22,Male,7.1,18.0,11.7,4,5,9,6,182,3141,1.5,gaming,1.239,2.925,51.4,medium,377.3321
26,Female,7.5,4.7,6.2,2,37,4,9,97,11110,3.3,study,0.627,3.1,35.2,low,103.6439
45,Female,8.7,6.7,8.5,3,58,5,5,262,7279,4.0,study,0.77,2.833,9.6,low,522.6252
39,Female,7.3,8.2,4.1,4,7,10,5,179,4004,3.7,study,1.123,1.025,80.1,high,676.3903
50,Female,6.1,2.3,5.2,1,27,7,9,151,6451,1.1,mixed,0.377,5.2,44.0,medium,869.5396
53,Female,8.1,5.3,5.3,3,27,9,7,258,11609,2.2,social,0.654,1.767,46.1,medium,903.0749
50,Female,7.7,3.2,2.5,7,38,10,5,70,10684,2.2,mixed,0.416,0.357,51.9,medium,274.8376
54,Female,6.7,2.8,11.0,1,14,7,3,81,8114,3.2,study,0.418,11.0,42.4,medium,257.3498
27,Female,8.7,3.7,8.6,7,59,9,9,302,6434,1.6,mixed,0.425,1.229,34.4,low,680.7309
39,Male,6.3,9.5,4.1,6,38,6,7,65,9876,1.6,gaming,1.508,0.683,56.2,medium,277.0752
47,Female,7.9,2.5,6.5,5,72,4,4,286,7471,0.4,mixed,0.316,1.3,36.5,low,631.979
51,Male,4.7,9.0,4.8,2,78,10,6,315,8804,4.9,study,1.915,2.4,64.6,medium,835.2998
25,Male,7.9,20.0,3.6,6,5,9,7,393,11515,0.0,gaming,1.127,0.6,60.4,medium,921.2694
20,Other,9.0,4.9,8.5,3,29,7,6,53,3330,2.4,social,0.544,2.833,39.9,low,900.2415
36,Male,8.7,4.0,11.0,3,38,4,5,207,11991,4.1,study,0.46,3.667,36.3,low,734.8331
52,Female,7.6,1.1,10.6,1,78,6,1,208,9889,1.2,mixed,0.145,10.6,24.9,low,263.7312
28,Female,6.5,4.7,8.4,2,47,6,5,255,8003,1.3,social,0.723,4.2,37.8,low,745.4458
33,Female,4.9,6.6,4.2,7,89,5,7,362,6257,1.0,social,1.347,0.6,65.1,medium,492.7375
37,Female,5.7,6.4,9.9,2,38,8,1,291,1961,0.7,social,1.123,4.95,48.6,medium,819.8255
51,Male,4.7,1.8,0.9,2,7,6,7,151,11416,3.7,study,0.383,0.45,80.9,high,96.2481
35,Female,6.2,7.6,6.9,4,20,5,3,375,3563,4.6,study,1.226,1.725,54.1,medium,345.2363
25,Male,8.1,6.3,10.6,6,66,8,4,37,6185,2.1,social,0.778,1.767,54.3,medium,131.9473
23,Female,8.0,5.8,4.0,5,9,6,9,319,4707,0.6,social,0.725,0.8,44.8,medium,496.8175
52,Female,7.2,3.6,10.0,4,38,7,5,313,4755,4.5,study,0.5,2.5,37.5,low,559.025
43,Female,7.1,1.2,12.0,7,31,7,1,270,6088,0.4,mixed,0.169,1.714,40.3,medium,41.4186
21,Female,7.3,4.2,9.9,1,77,10,6,208,7632,4.7,study,0.575,9.9,35.6,low,178.5025
45,Female,6.3,9.9,4.0,4,29,9,2,220,5944,1.6,gaming,1.571,1.0,67.3,medium,287.3432
36,Male,4.7,6.5,5.8,6,64,4,4,135,3322,2.5,social,1.383,0.967,73.8,high,247.2106
50,Female,4.6,4.4,1.6,2,66,6,9,7,3565,1.5,mixed,0.957,0.8,50.1,medium,407.2971
41,Female,,3.7,11.1,5,79,7,5,381,10815,0.6,mixed,0.755,2.22,40.0,medium,476.2379
32,Male,5.0,1.6,3.8,7,5,6,9,347,2725,3.1,study,0.32,0.543,55.5,medium,471.0253
35,Female,5.0,7.9,5.9,4,17,10,5,142,2728,1.1,gaming,1.58,1.475,69.3,medium,373.7047
45,Female,4.7,,8.9,4,33,5,8,334,10943,1.5,study,1.234,2.225,57.1,medium,588.9317
42,Female,5.2,2.6,7.0,2,33,9,3,172,7933,1.1,mixed,0.5,3.5,68.7,medium,489.7294
38,Male,8.9,18.0,5.3,7,48,5,6,217,11904,4.9,study,0.685,0.757,40.7,medium,476.1558
23,Female,6.5,5.4,7.1,1,47,6,9,238,8345,0.1,social,0.831,7.1,35.3,low,637.9424
50,Female,5.9,9.5,9.3,5,41,8,7,319,1775,4.5,study,1.61,1.86,52.2,medium,444.8063
28,Female,6.3,18.0,5.8,4,65,10,9,152,4266,0.6,mixed,0.19,1.45,41.0,medium,55.9895
47,Female,6.2,2.2,10.9,7,75,4,5,88,5113,2.5,mixed,0.355,1.557,31.8,low,657.5495
30,Female,,5.0,0.6,4,26,6,6,97,10707,0.1,social,0.794,0.15,48.4,medium,578.1109
31,Male,4.8,1.4,1.7,2,69,5,7,206,4947,3.7,study,0.292,0.85,62.2,medium,238.6351
23,Female,5.3,8.2,28.0,3,11,4,1,183,11506,2.4,gaming,1.547,2.4,65.1,medium,30.1475
43,Female,6.3,2.4,4.1,6,79,7,1,38,10912,0.1,mixed,0.381,0.683,42.6,medium,920.699
37,Female,8.5,5.9,7.6,7,18,5,1,90,3183,1.5,mixed,0.694,1.086,47.9,medium,427.8112
48,Female,8.3,8.4,3.1,2,26,8,7,101,6602,1.7,gaming,1.012,1.55,67.6,medium,347.399
30,Male,6.0,2.0,8.6,2,74,9,8,230,3174,4.3,study,0.333,4.3,36.2,low,270.9169
23,Female,6.1,4.5,6.8,6,76,6,4,244,10436,2.6,mixed,0.738,1.133,38.3,low,537.9497
46,Male,5.2,5.4,9.3,5,78,6,7,123,3850,2.9,social,1.038,1.86,38.2,low,277.6181
37,Male,8.2,9.1,10.9,3,3,4,8,321,11755,1.8,gaming,1.11,3.633,48.4,medium,8.6386
23,Female,8.3,1.2,7.1,6,55,10,1,239,11367,4.8,study,0.145,1.183,47.9,medium,827.7454
52,Female,6.3,1.8,3.3,2,85,5,4,160,3827,3.9,study,0.286,1.65,39.4,low,180.5238
47,Female,7.1,9.5,1.1,6,16,6,2,18,3470,1.0,gaming,1.338,0.183,65.1,medium,93.9155
30,Male,6.9,1.2,7.1,3,18,5,5,293,7482,2.4,mixed,0.174,2.367,44.5,medium,588.8651
19,Female,4.9,2.4,1.0,4,9,5,7,369,2336,4.2,study,0.49,0.25,59.2,medium,339.8384
25,Male,8.3,8.5,8.8,2,33,4,6,30,6659,0.3,gaming,1.024,4.4,47.5,medium,70.7535
42,Male,7.1,9.5,5.2,5,66,10,8,392,8853,0.8,gaming,1.338,1.04,69.5,medium,156.7698
40,Male,4.7,6.8,6.9,7,39,5,2,309,9130,1.2,social,1.447,0.986,76.8,high,816.7791
36,Male,7.1,1.4,11.0,3,19,10,9,120,7348,3.3,study,0.197,3.667,41.7,medium,717.2215
25,Male,4.5,1.8,8.8,7,34,8,7,38,11323,2.3,social,0.4,1.257,51.6,medium,292.7898
51,Female,5.1,2.1,11.2,5,81,8,8,109,4952,4.5,study,0.412,2.24,35.1,low,814.3309
48,Male,6.7,4.3,4.1,3,5,10,1,48,11699,1.4,mixed,0.642,1.367,58.7,medium,71.9651
32,Female,8.7,9.3,8.8,2,23,5,6,391,6757,0.0,gaming,1.069,4.4,52.2,medium,501.77
46,Female,6.9,5.9,3.1,4,13,9,9,61,5958,4.9,study,0.855,0.775,48.9,medium,627.2595
49,Female,4.6,2.6,2.0,3,54,4,2,219,10088,4.2,study,0.565,0.667,64.0,medium,120.0267
32,Male,8.5,2.7,8.0,5,63,10,5,208,9169,1.5,mixed,0.318,1.6,41.4,medium,86.7165
25,Female,7.0,7.6,1.9,3,56,7,3,190,6801,1.7,gaming,1.086,0.633,50.2,medium,632.6648
24,Male,6.7,6.6,11.9,2,78,5,7,224,5146,0.9,social,0.985,5.95,28.1,low,115.2187
53,Male,6.9,9.6,3.5,3,82,8,1,239,6803,4.3,study,1.391,1.167,43.2,medium,838.3919
49,Female,8.8,4.7,8.8,1,44,7,7,199,5485,4.4,study,0.534,8.8,35.8,low,189.291
46,Male,6.5,1.1,7.1,1,47,6,7,24,5549,4.3,study,0.169,7.1,37.3,low,111.5821
53,Female,4.7,7.0,6.2,7,30,8,3,391,1807,4.2,study,1.489,0.886,61.6,medium,891.4183
28,Other,8.8,6.2,6.9,6,51,5,5,252,4177,2.1,social,0.705,1.15,43.4,medium,181.3863
25,Male,5.9,5.8,0.6,7,39,10,9,155,3478,1.8,gaming,0.983,0.086,51.9,medium,766.1426
22,Male,7.4,7.8,11.5,6,8,6,5,226,8667,0.6,gaming,1.054,1.917,46.1,medium,979.802
52,Male,6.3,6.3,0.6,7,83,10,8,263,3852,4.9,study,1.0,0.086,43.2,medium,998.3851
20,Female,5.1,7.0,0.8,1,65,4,5,393,3889,4.3,study,1.373,0.8,54.3,medium,616.9915
41,Female,7.1,3.4,4.4,3,43,5,7,52,2750,2.5,mixed,0.479,1.467,41.3,medium,521.1155
48,Male,8.9,4.8,1.1,3,19,10,8,323,5030,0.9,social,0.539,0.367,52.3,medium,693.5972
38,Male,7.1,9.4,5.3,7,17,10,8,351,4410,4.4,social,1.324,0.757,61.8,medium,490.2018
46,Female,4.9,1.2,10.9,7,38,8,1,229,6676,2.8,mixed,0.245,1.557,51.6,medium,442.3502
30,Female,8.1,7.4,,3,1,5,8,180,7985,4.0,study,0.914,1.733,49.3,medium,973.2545
41,Male,4.9,3.1,2.0,6,29,8,2,200,1501,3.6,study,0.633,0.333,61.7,medium,382.7204
33,Male,6.1,3.7,3.6,4,46,6,7,156,11468,0.2,mixed,0.607,0.9,44.5,medium,109.0305
32,Other,6.6,8.9,1.2,6,83,8,4,354,6184,1.9,gaming,1.348,0.2,48.9,medium,210.6269
27,Female,5.1,5.0,8.0,1,12,10,6,269,4009,0.0,social,0.98,8.0,75.3,high,648.2301
38,Female,8.9,3.0,8.1,1,81,10,6,68,1972,0.6,mixed,0.337,8.1,37.0,low,186.9663
46,Male,5.0,7.9,5.7,4,11,7,2,155,4331,4.7,study,1.58,1.425,66.9,medium,103.9527
37,Female,6.6,2.4,10.6,4,28,10,7,16,11736,3.1,study,0.364,2.65,42.5,medium,55.1162
54,Male,4.6,1.3,2.6,6,89,8,3,271,9848,2.4,mixed,0.283,0.433,52.0,medium,129.2742
32,Male,6.6,,7.0,1,86,9,5,76,7214,4.0,study,0.833,7.0,35.4,low,101.382
24,Female,6.6,2.9,5.6,7,36,7,5,62,5871,3.7,study,0.439,0.8,43.1,medium,635.284
52,Male,6.0,6.5,8.7,1,83,9,4,49,1892,1.7,social,1.083,8.7,40.2,medium,536.7591
29,Male,7.5,2.9,2.3,4,27,4,9,105,7275,1.4,mixed,0.387,0.575,43.8,medium,183.9771
26,Male,6.0,3.4,1.2,4,60,7,4,275,2349,4.3,study,0.567,0.3,46.4,medium,517.7737
50,Female,8.1,5.9,1.6,6,85,10,7,317,3163,4.3,study,0.728,0.267,41.4,medium,854.5674
18,Female,7.2,1.8,6.5,6,2,7,8,343,7835,4.5,gaming,0.25,1.083,42.8,medium,805.1987
34,Female,8.2,1.2,2.9,1,65,8,8,378,5154,1.3,mixed,0.146,2.9,38.0,low,360.9983
19,Male,7.5,5.8,4.6,1,80,10,7,398,5161,1.7,social,0.773,4.6,40.4,medium,789.9333
40,Female,5.1,9.1,3.5,4,33,4,4,29,4961,2.8,gaming,1.784,0.875,67.8,medium,535.1032
24,Female,8.8,5.3,7.9,3,39,10,2,266,9234,4.5,study,0.602,2.633,48.8,medium,725.0981
31,Male,6.5,9.0,7.3,6,8,4,6,379,3156,3.8,study,1.385,1.217,54.3,medium,37.3288
50,Male,8.9,8.1,11.8,7,32,7,8,37,4848,0.4,gaming,0.91,1.686,40.7,medium,583.8981
24,Female,5.8,9.5,1.6,4,48,10,7,150,6580,0.5,gaming,1.638,0.4,65.2,medium,371.0491
30,Female,5.5,7.5,8.0,4,1,9,5,388,8342,1.4,gaming,1.364,2.0,32.6,low,620.6253
29,Female,7.1,2.7,11.3,7,21,9,9,330,3953,3.4,study,0.38,1.614,38.0,low,105.7797
29,Male,8.8,5.4,40.0,5,28,4,7,314,5151,2.8,social,0.614,1.88,38.0,low,874.3593
26,Male,6.5,,6.1,5,69,5,7,12,8271,0.2,mixed,0.231,1.22,34.6,low,150.1567
31,Male,7.7,8.6,3.0,1,10,9,5,12,3080,2.0,gaming,1.117,3.0,73.2,high,291.1485
39,Male,5.1,5.4,6.0,4,50,4,3,338,8309,1.2,social,1.059,1.5,51.9,medium,471.7832
19,Female,5.3,1.7,6.8,4,65,6,1,219,9866,2.2,gaming,0.321,1.7,48.8,medium,536.8103
31,Male,5.1,7.8,6.5,6,66,4,7,287,6557,2.0,gaming,1.529,1.083,50.7,medium,318.7394
53,Female,8.7,7.0,2.9,6,39,6,9,103,10797,0.4,social,0.805,0.483,45.2,medium,467.2894
43,Male,,1.2,0.7,4,60,5,4,21,7305,4.9,study,0.255,0.175,77.4,high,274.4501
50,Female,5.3,2.3,8.8,3,73,5,4,252,9880,1.6,mixed,0.434,2.933,42.0,medium,963.1878
26,Male,5.2,9.3,6.4,6,28,10,8,87,4873,2.8,gaming,1.788,1.067,67.2,medium,87.2849
34,Male,6.8,1.3,6.2,7,6,6,8,150,9085,3.8,study,0.191,0.886,43.2,medium,365.7492
54,Female,9.0,7.0,1.3,4,6,4,4,277,9181,0.9,gaming,0.778,0.325,30.8,low,994.9013
36,Male,,2.7,1.6,6,44,10,1,117,2537,3.3,study,0.318,0.267,63.8,medium,643.5504
29,Male,4.8,6.6,11.8,7,6,7,8,337,11887,0.9,social,1.375,1.686,50.4,medium,170.0927
22,Female,5.0,8.1,0.7,6,75,9,3,7,5658,4.4,study,1.62,0.117,62.0,medium,121.6733
25,Female,6.9,2.9,7.0,3,12,5,2,28,10296,0.5,gaming,0.42,2.333,48.2,medium,712.0616
42,Female,7.6,3.3,5.0,6,56,7,4,204,7563,3.3,study,0.434,0.833,41.2,medium,858.6371
32,Male,7.9,2.1,6.6,3,83,10,4,26,8877,2.4,mixed,0.266,2.2,40.4,medium,809.8389
26,Male,4.5,6.4,10.6,2,81,6,4,290,8155,0.5,social,1.422,5.3,45.4,medium,298.6881
37,Male,5.2,6.3,0.5,1,4,6,6,152,4911,0.1,social,1.212,0.5,80.4,high,541.5933
54,Female,7.6,2.5,3.1,6,84,10,5,120,10176,1.9,mixed,0.329,0.517,43.5,medium,378.9681
23,Male,5.4,7.9,10.5,6,38,6,6,156,4920,2.6,social,1.463,1.75,50.2,medium,240.5039
45,Male,8.7,6.4,6.5,3,72,6,8,45,11235,4.2,study,0.736,2.167,33.9,low,459.9596
21,Male,8.0,6.4,8.7,4,56,9,7,185,3393,4.4,study,0.8,2.175,35.1,low,98.5081
45,Male,6.8,4.2,7.3,7,56,4,7,24,7345,0.2,mixed,0.618,1.043,35.5,low,243.7536
31,Female,,9.1,2.1,5,43,6,5,3,8844,0.7,gaming,1.857,0.42,67.0,medium,796.4951
39,Male,8.3,3.5,8.6,7,53,4,9,268,7905,3.1,study,0.422,1.229,32.4,low,423.4944
49,Male,8.6,6.1,1.3,1,39,8,2,30,5059,1.3,social,0.709,1.3,49.0,medium,221.262
25,Female,7.2,1.2,3.9,1,11,8,5,191,4657,0.8,social,0.167,3.9,48.9,medium,440.0896
31,Male,4.8,9.9,4.0,4,67,5,5,340,11957,1.0,gaming,2.062,1.0,65.0,medium,213.8286
51,Female,7.0,8.6,0.6,7,8,10,5,392,8264,1.7,gaming,1.229,0.086,65.1,medium,217.0231
29,Male,6.8,4.0,8.9,5,12,5,1,108,10189,4.5,mixed,0.588,1.78,46.9,medium,366.7703
52,Male,8.6,8.2,8.4,6,87,7,3,394,10061,1.0,gaming,0.953,1.4,40.3,medium,33.641
53,Female,5.9,1.5,5.5,4,3,8,6,306,8926,3.3,study,0.254,1.375,50.2,medium,741.6233
49,Male,6.2,8.5,8.8,6,89,8,3,65,1982,4.0,study,1.371,1.467,42.6,medium,698.64
30,Female,6.8,4.5,5.1,5,3,4,4,14,5813,1.2,mixed,0.662,1.02,48.5,medium,511.4677
53,Male,5.2,9.7,1.3,5,35,8,5,328,8743,3.8,study,1.865,0.26,68.5,medium,637.5919
48,Female,6.0,9.7,3.5,6,72,8,5,263,6583,2.8,gaming,1.617,0.583,55.6,medium,548.6681
42,Female,4.7,9.9,1.8,2,18,4,2,60,9341,0.3,gaming,2.106,0.9,78.7,high,161.7579
19,Female,8.8,5.7,5.1,2,16,7,1,149,5141,1.5,social,0.648,2.55,66.5,medium,98.577
39,Male,6.2,3.1,5.4,4,67,8,7,359,1936,0.8,mixed,0.5,1.35,37.9,low,183.7788
54,Male,8.4,8.8,5.7,1,58,9,7,10,1993,1.3,gaming,1.048,5.7,49.8,medium,828.4658
31,Female,7.5,9.4,7.8,6,5,9,2,399,5989,3.0,gaming,1.253,1.3,77.1,high,96.9414
27,Female,5.0,1.3,1.7,3,63,10,3,163,6952,3.8,gaming,0.26,0.567,59.9,medium,101.7084
29,Female,7.2,2.8,5.4,3,2,6,5,336,4062,1.3,mixed,0.389,1.8,47.1,medium,76.804
43,Male,5.5,7.8,55.0,2,39,10,1,373,1838,0.6,gaming,1.418,3.75,63.6,medium,255.3893
